,wd,ws,yaw_angles_opt,ai_opt,freq_val,yaw_000,yaw_001,yaw_002,yaw_003,yaw_004,yaw_005,yaw_006,yaw_007,yaw_008,ai_000,ai_001,ai_002,ai_003,ai_004,ai_005,ai_006,ai_007,ai_008
97,280,8.5,"[2.47436428 0.         0.         1.88420248 0.         0.
 0.         0.         0.        ]","[0.31461674 0.30327225 0.29988389 0.32388502 0.3238879  0.3238879
 0.33       0.33       0.32125426]",0.0004889577051584572,2.474364278911005,0.0,0.0,1.8842024777537212,0.0,0.0,0.0,0.0,0.0,0.31461673846508,0.3032722501532144,0.2998838874791546,0.3238850165691188,0.32388790374283466,0.32388790374283466,0.33,0.33,0.32125425629422505
98,280,9.0,"[2.47436428 0.         0.         1.88420248 0.         0.
 0.         0.         0.        ]","[0.31516712 0.29242181 0.28915468 0.3241038  0.31229988 0.31229988
 0.33       0.33       0.31192494]",0.000472659114986517,2.474364278911005,0.0,0.0,1.8842024777537212,0.0,0.0,0.0,0.0,0.0,0.3151671190194514,0.29242181061632605,0.28915467639065007,0.3241037977400051,0.31229987973300294,0.31229987973300294,0.33,0.33,0.31192493934732585
99,280,9.5,"[2.53872640e+00 3.27310180e-07 3.61514392e-07 1.88423431e+00
 3.91615498e-07 2.54413036e-07 2.07283379e-10 1.81528121e-10
 2.75827248e-10]","[0.31516712 0.29242181 0.28915468 0.3241038  0.31229988 0.31229988
 0.33       0.33       0.32192494]",0.0006274957216200743,2.538726398690372,3.273101801087184e-07,3.6151439247344717e-07,1.8842343099227354,3.9161549804397566e-07,2.5441303588730625e-07,2.07283378965404e-10,1.8152812128933528e-10,2.758272478201644e-10,0.3151671190194514,0.29242181061632605,0.28915467639065007,0.3241037977400051,0.31229987973300294,0.31229987973300294,0.33,0.33,0.32192493934732586
100,280,10.0,"[2.53872640e+00 3.27310180e-07 3.61514392e-07 1.88423431e+00
 3.91615498e-07 2.54413036e-07 2.07283379e-10 1.81528121e-10
 2.75827248e-10]","[0.31546256 0.28659826 0.28994363 0.32422124 0.30608162 0.31262563
 0.33       0.33       0.31228496]",0.0007823323282536316,2.538726398690372,3.273101801087184e-07,3.6151439247344717e-07,1.8842343099227354,3.9161549804397566e-07,2.5441303588730625e-07,2.07283378965404e-10,1.8152812128933528e-10,2.758272478201644e-10,0.3154625633355364,0.28659825678104706,0.28994363230240494,0.32422123948625037,0.30608161844278653,0.3126256340901463,0.33,0.33,0.31228496205226947
101,280,10.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659821 0.28994359 0.32422124 0.30608157 0.31262559
 0.33       0.33       0.32228496]",0.0006437943117920146,2.5619066840130604,3.2585955831242976e-07,3.5991217937631764e-07,1.8980075760122466,3.8987987840318623e-07,2.532854904654208e-07,2.0636470974639073e-10,1.807235980407942e-10,2.7460479571810834e-10,0.3154625655261516,0.2865982135941698,0.2899435886114202,0.3242212403570394,0.30608157232000327,0.31262558698125936,0.33,0.33,0.322284963214832
102,280,11.0,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659817 0.28994355 0.32422124 0.30608153 0.31262554
 0.33       0.33       0.32228496]",0.0005052562953303974,2.5619066836113045,3.258595582613288e-07,3.5991217931987655e-07,1.8980075757146029,3.8987987834204564e-07,2.532854904257008e-07,2.0636470971402882e-10,1.8072359801245328e-10,2.7460479567504506e-10,0.31546256763073965,0.28659817210327404,0.2899435466362137,0.32422124119363194,0.30608152800849675,0.31262554172237417,0.33,0.33,0.32228496433173986
103,280,11.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659817 0.28994355 0.32422124 0.30608153 0.31262554
 0.33       0.33       0.32228496]",0.0004319126395566414,2.5619066836113045,3.258595582613288e-07,3.5991217931987655e-07,1.8980075757146029,3.8987987834204564e-07,2.532854904257008e-07,2.0636470971402882e-10,1.8072359801245328e-10,2.7460479567504506e-10,0.31546256763073965,0.28659817210327404,0.2899435466362137,0.32422124119363194,0.30608152800849675,0.31262554172237417,0.33,0.33,0.32228496433173986
104,280,12.0,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659817 0.28994355 0.32422124 0.30608153 0.31262554
 0.33       0.33       0.31228496]",0.0003585689837828853,2.5619066831412147,3.2585955820153616e-07,3.599121792538355e-07,1.8980075753663335,3.8987987827050577e-07,2.532854903792249e-07,2.0636470967616253e-10,1.8072359797929191e-10,2.7460479562465725e-10,0.31546256763073965,0.28659817210327404,0.2899435466362137,0.32422124119363194,0.30608152800849675,0.31262554172237417,0.33,0.33,0.31228496433173986
105,280,12.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659815 0.28994353 0.32422124 0.30608151 0.31262552
 0.33       0.33       0.32228496]",0.00033412109852494997,2.5619066831412147,3.2585955820153616e-07,3.599121792538355e-07,1.8980075753663335,3.8987987827050577e-07,2.532854903792249e-07,2.0636470967616253e-10,1.8072359797929191e-10,2.7460479562465725e-10,0.3154625685017855,0.2865981549310432,0.28994352926353656,0.3242212415398804,0.30608150966887293,0.3126255229906498,0.33,0.33,0.3222849647940051
106,280,13.0,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800758e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659815 0.28994353 0.32422124 0.30608151 0.31262552
 0.33       0.33       0.32228496]",0.00030967321326701456,2.561906682737193,3.2585955815014693e-07,3.599121791970761e-07,1.898007575067011,3.8987987820902034e-07,2.532854903392809e-07,2.063647096436181e-10,1.8072359795079117e-10,2.746047955813511e-10,0.3154625685017855,0.2865981549310432,0.28994352926353656,0.3242212415398804,0.30608150966887293,0.3126255229906498,0.33,0.33,0.3222849647940051
107,280,13.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800757e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604796e-10]","[0.31546257 0.28659815 0.28994353 0.32422124 0.30608151 0.31262552
 0.33       0.33       0.31228496]",0.00020373237714936028,2.5619066823290697,3.2585955809823604e-07,3.5991217913974044e-07,1.8980075747646497,3.898798781469107e-07,2.532854902989314e-07,2.0636470961074324e-10,1.8072359792200108e-10,2.746047955376053e-10,0.3154625685017855,0.2865981549310432,0.28994352926353656,0.3242212415398804,0.30608150966887293,0.3126255229906498,0.33,0.33,0.3122849647940051
108,280,14.0,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800757e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604795e-10]","[0.31546257 0.28659815 0.28994353 0.32422124 0.30608151 0.31262552
 0.33       0.33       0.32228496]",9.779154103170601e-05,2.5619066819475145,3.2585955804970444e-07,3.5991217908613723e-07,1.8980075744819715,3.898798780888443e-07,2.5328549026120856e-07,2.063647095800085e-10,1.8072359789508516e-10,2.7460479549670725e-10,0.3154625685017855,0.2865981549310432,0.28994352926353656,0.3242212415398804,0.30608150966887293,0.3126255229906498,0.33,0.33,0.3222849647940051
109,280,14.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800757e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604795e-10]","[0.31546257 0.28659812 0.28994349 0.32422124 0.30608147 0.31262549
 0.33       0.33       0.31228497]",7.334365577377951e-05,2.5619066819475145,3.2585955804970444e-07,3.5991217908613723e-07,1.8980075744819715,3.898798780888443e-07,2.5328549026120856e-07,2.063647095800085e-10,1.8072359789508516e-10,2.7460479549670725e-10,0.31546257024165403,0.2865981206304096,0.289943494562522,0.3242212422314936,0.306081473036433,0.3126254855750094,0.33,0.33,0.3122849669141755
110,280,15.0,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800757e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604795e-10]","[0.31546257 0.28659812 0.28994349 0.32422124 0.30608147 0.31262549
 0.33       0.33       0.31228497]",4.8895770515853004e-05,2.5619066815816867,3.2585955800317327e-07,3.599121790347435e-07,1.8980075742109452,3.898798780331713e-07,2.532854902250406e-07,2.0636470955054063e-10,1.807235978692787e-10,2.74604795457495e-10,0.31546257024165403,0.2865981206304096,0.289943494562522,0.3242212422314936,0.306081473036433,0.3126254855750094,0.33,0.33,0.3122849669141755
111,280,15.5,"[2.56190668e+00 3.25859558e-07 3.59912179e-07 1.89800757e+00
 3.89879878e-07 2.53285490e-07 2.06364710e-10 1.80723598e-10
 2.74604795e-10]","[0.31546257 0.28659812 0.28994349 0.32422124 0.30608147 0.31262549
 0.33       0.33       0.32228497]",3.2597180343902e-05,2.5619066815816867,3.2585955800317327e-07,3.599121790347435e-07,1.8980075742109452,3.898798780331713e-07,2.532854902250406e-07,2.0636470955054063e-10,1.807235978692787e-10,2.74604795457495e-10,0.31546257024165403,0.2865981206304096,0.289943494562522,0.3242212422314936,0.306081473036433,0.3126254855750094,0.33,0.33,0.3222849669141755
112,285,8.0,"[5.69353751e-08 5.25749635e-05 1.58542002e-04 7.29808473e-03
 4.05222589e-05 9.27495469e-05 3.35144930e-08 3.04876197e-08
 6.72610088e-08]","[0.31546257 0.28659812 0.28994349 0.32422124 0.30608147 0.31262549
 0.33       0.33       0.31228497]",0.000472659114986517,5.693537513593559e-08,5.2574963504849156e-05,0.00015854200221377055,0.007298084727958439,4.052225892652715e-05,9.274954692359532e-05,3.351449296507752e-08,3.0487619701707024e-08,6.726100877474306e-08,0.31546257024165403,0.2865981206304096,0.289943494562522,0.3242212422314936,0.306081473036433,0.3126254855750094,0.33,0.33,0.3122849669141755
113,285,8.5,"[5.69353751e-08 5.25749635e-05 1.58542002e-04 7.29808473e-03
 4.05222589e-05 9.27495469e-05 3.35144930e-08 3.04876197e-08
 6.72610088e-08]",[0.33  0.297 0.33  0.33  0.297 0.33  0.33  0.33  0.33 ],0.0005297041805883329,5.693537513593559e-08,5.2574963504849156e-05,0.00015854200221377055,0.007298084727958439,4.052225892652715e-05,9.274954692359532e-05,3.351449296507752e-08,3.0487619701707024e-08,6.726100877474306e-08,0.33,0.29700000000000004,0.33,0.33,0.29700000000000004,0.33,0.33,0.33,0.33
114,285,9.0,"[1.39937396e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",[0.33   0.3003 0.33   0.33   0.2673 0.33   0.33   0.33   0.321 ],0.0005867492461901487,1.399373959685285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.3003,0.33,0.33,0.26730000000000004,0.33,0.33,0.33,0.321
115,285,9.5,"[0.00409367 0.         0.         0.00203214 0.         0.
 0.         0.         0.        ]",[0.33   0.3003 0.33   0.33   0.2673 0.33   0.33   0.33   0.311 ],0.0005134055904163926,0.004093673435298046,0.0,0.0,0.0020321401101136304,0.0,0.0,0.0,0.0,0.0,0.33,0.3003,0.33,0.33,0.26730000000000004,0.33,0.33,0.33,0.311
116,285,10.0,"[0.00409367 0.         0.         0.00203214 0.         0.
 0.         0.         0.        ]",[0.33   0.3003 0.33   0.33   0.2673 0.33   0.33   0.33   0.321 ],0.0004400619346426365,0.004093673435298046,0.0,0.0,0.0020321401101136304,0.0,0.0,0.0,0.0,0.0,0.33,0.3003,0.33,0.33,0.26730000000000004,0.33,0.33,0.33,0.321
117,285,10.5,"[0.00409362 0.         0.         0.00203211 0.         0.
 0.         0.         0.        ]","[0.33       0.30359872 0.33       0.33       0.28259292 0.33
 0.33       0.33       0.31790575]",0.0005134055904163926,0.00409361943350634,0.0,0.0,0.0020321133030884297,0.0,0.0,0.0,0.0,0.0,0.33,0.30359872070555877,0.33,0.33,0.28259291503314066,0.33,0.33,0.33,0.3179057482492138
118,285,11.0,"[0.00409362 0.         0.         0.00203211 0.         0.
 0.         0.         0.        ]","[0.33       0.30359872 0.33       0.33       0.28259292 0.33
 0.33       0.33       0.32790575]",0.0005867492461901487,0.00409361943350634,0.0,0.0,0.0020321133030884297,0.0,0.0,0.0,0.0,0.0,0.33,0.30359872070555877,0.33,0.33,0.28259291503314066,0.33,0.33,0.33,0.3279057482492138
119,285,11.5,"[0.00409359 0.         0.         0.0020321  0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",0.0005215548855023877,0.004093593394741468,0.0,0.0,0.0020321003771871945,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163746761231,0.33,0.33,0.27170019244363547,0.33,0.33,0.33,0.3183719288299743
120,285,12.0,"[0.00409359 0.         0.         0.0020321  0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",0.0004563605248146267,0.004093593394741468,0.0,0.0,0.0020321003771871945,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163746761231,0.33,0.33,0.27170019244363547,0.33,0.33,0.33,0.3183719288299743
121,285,12.5,"[0.00409356 0.         0.         0.00203208 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.32837193]",0.00039116616412681574,0.004093560443335967,0.0,0.0,0.0020320840197825644,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163746761231,0.33,0.33,0.27170019244363547,0.33,0.33,0.33,0.3283719288299743
122,285,13.0,"[0.00409353 0.         0.         0.00203207 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",0.0003259718034390048,0.004093527486090031,0.0,0.0,0.0020320676594786846,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163746456615,0.33,0.33,0.2717001924164654,0.33,0.33,0.33,0.3183719288311371
123,285,13.5,"[0.00409349 0.         0.         0.00203205 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",0.00028522532800912925,0.0040934943330921915,0.0,0.0,0.002032051202001618,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163746456615,0.33,0.33,0.2717001924164654,0.33,0.33,0.33,0.3183719288311371
124,285,14.0,"[0.00409346 0.         0.         0.00203203 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.32837193]",0.00024447885257925363,0.004093461344797077,0.0,0.0,0.0020320348262846183,0.0,0.0,0.0,0.0,0.0,0.33,0.30461637461519986,0.33,0.33,0.2717001923892954,0.33,0.33,0.33,0.3283719288312999
125,285,14.5,"[0.00409343 0.         0.         0.00203202 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.32837193]",0.00015483660663352883,0.004093428294868818,0.0,0.0,0.0020320184199723143,0.0,0.0,0.0,0.0,0.0,0.33,0.30461637461519986,0.33,0.33,0.2717001923892954,0.33,0.33,0.33,0.3283719288312999
126,285,15.0,"[0.00409343 0.         0.         0.00203202 0.         0.
 0.         0.         0.        ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",6.5194360687804e-05,0.004093428294868818,0.0,0.0,0.0020320184199723143,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163745847382,0.33,0.33,0.27170019236212534,0.33,0.33,0.33,0.3183719288324627
127,285,15.5,"[0.0040934 0.        0.        0.002032  0.        0.        0.
 0.        0.       ]","[0.33       0.30461637 0.33       0.33       0.27170019 0.33
 0.33       0.33       0.31837193]",4.8895770515853004e-05,0.0040933953739342565,0.0,0.0,0.002032002077693761,0.0,0.0,0.0,0.0,0.0,0.33,0.3046163745847382,0.33,0.33,0.27170019236212534,0.33,0.33,0.33,0.3183719288324627
